TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200801,12.306,0.0,236.541,17.866,0.0,267.823,0.0,12.738,0.0,87.253,0.0,11.849,0.0,1.397,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.14813,0.0,20.2738,0.0,24.0989,-9999,41.0194,0.0,48.7585,-9999,-0.325803,0.0,-9999,-0.329735,-0.322951,-0.313303,0.0,0.0,0.0,0.452213,0.467805,0.473709,0.47567,0.793516,0.781108,0.796643,0.805251,0.0281173,0.0207679,0.0281173,0.0429902,0.0153455,0.0146888,0.0153455,0.0163738,-9999,-9999
200802,13.897,0.0,293.143,27.299,0.0,285.314,0.0,13.272,0.0,87.251,0.0,1.56,0.0,1.52,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.07304,0.0,20.3362,0.0,23.5117,-9999,40.8495,0.0,47.228,-9999,-0.327618,0.0,-9999,-0.331495,-0.324609,-0.315537,0.0,0.0,0.0,0.483997,0.499695,0.505773,0.508477,0.827378,0.815233,0.830387,0.839101,0.0298113,0.0222093,0.0298113,0.044834,0.0240611,0.022998,0.0240611,0.0257211,-9999,-9999
200803,14.856,0.789651,364.953,38.323,0.0,288.129,0.0,14.166,0.789651,87.424,0.670699,0.296,0.789651,2.396,0.670699,0.2883745833333333,0.6451612903225806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.458,0.665323,14.577,14.689,14.031,13.896,13.624,13.676,0.783602,0.783602,0.783602,0.783602,0.783602,0.807124,6.064,8.691,13.449,11.667,9.802,14.538,0.784274,0.784274,0.784274,0.784274,0.784274,0.785618,7.35683,0.788978,27.3577,0.648522,29.9128,0.266793,46.5672,0.659946,50.9163,1.33684,-0.3157,0.527554,0.0405818,-0.333356,-0.324662,-0.304346,0.561828,0.543011,0.499328,0.59727,0.593747,0.601573,0.610651,0.926395,0.915914,0.921744,0.928553,0.0308683,0.0231694,0.0308683,0.0458362,0.0316428,0.0303505,0.0316428,0.0336758,-9999,-9999
200804,18.125,0.699306,427.562,159.294,0.394444,288.14,0.3875,17.565,0.699306,87.288,0.214583,0.195,0.690972,2.817,0.214583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,379.027,0.375694,22.034,20.875,19.769,19.105,18.469,18.451,1.0,1.0,1.0,1.0,1.0,1.0,3.638,6.311,10.618,9.398,8.49,13.625,1.0,1.0,1.0,1.0,1.0,1.0,10.5687,0.698611,17.5833,0.374306,17.1041,0.14313,77.3696,0.377083,75.2613,0.637194,0.133954,0.365972,0.0113143,0.123024,0.128682,0.141583,0.365278,0.365972,0.357639,0.642224,0.638227,0.641268,0.644194,0.510699,0.493362,0.510699,0.519568,0.269828,0.245536,0.269828,0.306285,0.17899,0.168477,0.17899,0.194133,-9999,-9999
200805,20.532,0.987231,466.684,336.193,0.988575,298.816,0.987231,20.383,0.987231,87.162,0.889785,0.428,0.981855,2.774,0.981855,0.3493763888888889,0.967741935483871,113.5264526388889,0.967741935483871,634.3711537500001,0.967741935483871,-9999,-9999,80.01546402777778,0.967741935483871,445.2158406944444,0.967741935483871,372.469,0.971102,26.512,25.245,23.998,23.351,22.647,22.902,1.0,1.0,1.0,1.0,1.0,1.0,3.925,4.603,8.939,7.567,6.621,11.479,1.0,1.0,1.0,1.0,1.0,1.0,8.87641,0.986559,24.0513,0.964382,23.3959,0.330533,83.3714,0.978495,81.0996,0.606705,0.385946,0.958333,0.0127858,0.377104,0.3805,0.400475,0.962366,0.958333,0.956989,0.768162,0.762221,0.765274,0.823586,0.383807,0.384105,0.38717,0.421409,0.939135,0.781158,0.87209,0.941597,0.271755,0.19686,0.240573,0.272989,-9999,-9999
200806,27.832,1.0,480.963,337.078,1.0,344.476,1.0,31.34,1.0,87.361,1.0,1.973,1.0,2.511,0.999306,0.29286491134751774,0.9993055555555556,112.07090583333334,1.0,632.5835578472222,1.0,-9999,-9999,79.55935034722224,1.0,489.16734993055553,1.0,386.754,0.999306,32.901,31.315,29.417,28.276,27.078,27.371,1.0,1.0,1.0,1.0,1.0,1.0,4.201,5.375,8.974,7.294,5.651,9.615,1.0,1.0,1.0,1.0,1.0,1.0,12.4937,1.0,25.839,0.999306,25.6509,0.434461,74.1339,1.0,73.5944,0.578435,0.858524,0.996528,0.0222158,0.851545,0.854399,0.863072,0.997222,0.997222,0.979167,1.15857,1.12695,1.13629,1.15569,0.299086,0.273472,0.279942,0.296414,1.69184,1.64048,1.68698,1.71551,0.511062,0.514511,0.5364,0.565284,-9999,-9999
200807,24.891,1.0,471.926,262.112,1.0,384.112,1.0,14.106,1.0,87.457,0.990591,5.195,1.0,1.777,0.984543,0.23523641206414217,0.9845430107526882,150.50407116935483,1.0,507.9854743279571,1.0,-9999,-9999,45.88141418010754,1.0,449.49081639784936,1.0,400.519,1.0,26.414,26.606,26.303,26.087,25.872,26.534,1.0,1.0,1.0,1.0,1.0,1.0,11.057,11.895,14.916,12.132,9.846,15.182,1.0,1.0,1.0,1.0,1.0,1.0,5.99179,1.0,101.386,0.998656,122.485,0.71541,17.8525,1.0,21.5676,0.478216,-0.965818,0.991935,0.0565639,-1.03377,-0.962363,-0.923781,0.995968,0.991935,0.988575,4.69833,4.68134,4.69833,4.74631,5.66477,5.61519,5.70084,5.72238,4.70946,4.55524,4.70125,4.73667,5.85666,5.80561,5.85666,5.88822,-9999,-9999
200808,24.391,1.0,439.277,249.717,1.0,380.81,1.0,13.08,1.0,87.366,0.903898,3.736,0.99328,1.613,0.903898,0.22575975274725274,0.8884408602150536,145.697431815931,0.993279569892473,479.79023551570464,0.993279569892473,-9999,-9999,41.94314364742501,0.993279569892473,442.8592669071874,0.993279569892473,397.507,0.997312,25.431,25.589,25.527,25.377,25.222,25.976,1.0,1.0,1.0,1.0,1.0,1.0,8.928,9.624,11.979,10.524,9.904,16.435,1.0,1.0,1.0,1.0,1.0,1.0,1.66259,1.0,87.5906,0.995968,113.939,0.605319,22.6076,0.997312,29.4081,0.446164,-2.00585,0.977151,0.049865,-1.98775,-1.97546,-1.95355,0.973118,0.961022,0.987231,3.5395,3.46978,3.55995,3.64384,5.53264,5.45336,5.54769,5.59745,5.02481,4.5488,4.7243,4.90219,6.25477,6.00597,6.11632,6.20258,-9999,-9999
200809,23.916,1.0,384.739,255.599,1.0,346.808,1.0,17.564,1.0,87.437,1.0,1.008,1.0,2.482,0.998611,0.3362532548309179,0.9986111111111112,115.18087298611111,1.0,482.28836673611113,1.0,-9999,-9999,48.2724975,1.0,438.2628430555557,1.0,386.853,1.0,23.852,23.908,23.656,23.63,23.621,24.498,1.0,1.0,1.0,1.0,1.0,1.0,7.415,9.196,11.942,8.958,8.543,14.344,1.0,1.0,1.0,1.0,1.0,1.0,3.05771,1.0,69.1443,0.999306,86.3512,0.583114,20.5718,0.998611,25.6912,0.496936,-1.06413,0.997917,0.0286007,-1.0865,-1.06659,-1.05754,0.998611,0.997917,0.997917,2.34165,2.33034,2.33425,2.36361,3.40966,3.40343,3.41347,3.41831,2.13707,2.07884,2.10491,2.13687,3.29096,3.27132,3.27706,3.29107,-9999,-9999
200810,20.72,1.0,315.46,223.214,1.0,304.705,1.0,18.804,1.0,87.586,1.0,0.107,1.0,2.737,1.0,0.3332093413978494,1.0,56.05546565860217,1.0,411.5363046370968,1.0,-9999,-9999,53.64697681451613,1.0,417.170634139785,1.0,382.8,1.0,20.03,20.372,20.829,21.339,21.735,22.882,1.0,1.0,1.0,1.0,1.0,1.0,4.196,5.997,9.334,7.851,7.31,11.989,1.0,1.0,1.0,1.0,1.0,1.0,-0.204077,1.0,20.1593,1.0,22.8767,0.251051,29.4175,1.0,33.3829,0.472739,0.184567,0.997984,0.0140646,0.177672,0.184562,0.189596,0.997984,0.997984,0.997312,0.797943,0.79163,0.795946,0.804748,0.612677,0.611341,0.613377,0.614696,0.789331,0.765641,0.785154,0.793248,0.651838,0.64105,0.649132,0.654916,-9999,-9999
200811,15.425,1.0,251.399,174.886,1.0,284.343,1.0,12.727,1.0,87.558,1.0,0.525,1.0,2.58,0.998611,0.3186835809178744,0.9986111111111111,26.403615000000006,1.0,325.6538383333334,1.0,-9999,-9999,47.819874375000005,1.0,384.0255388194444,1.0,387.368,1.0,13.951,14.707,15.882,16.982,17.901,19.204,1.0,1.0,1.0,1.0,1.0,1.0,5.633,6.208,9.626,7.917,6.945,11.137,1.0,1.0,1.0,1.0,1.0,1.0,-5.19592,1.0,9.18459,1.0,10.4212,0.178881,18.6651,1.0,21.1783,0.433975,0.471542,0.998611,0.0174966,0.471082,0.473886,0.505086,0.998611,0.998611,0.998611,0.655509,0.652612,0.655339,0.689157,0.182432,0.179791,0.181543,0.18407,0.259314,0.246019,0.259314,0.278348,0.0644045,0.0639211,0.0736616,0.0824961,-9999,-9999
200812,10.889,1.0,219.973,139.047,1.0,271.602,1.0,8.473,1.0,87.445,1.0,0.254,0.999328,2.402,0.986559,0.31819255535573787,0.9865591397849464,17.476736353686636,0.9912634408602151,261.7598873655914,1.0,-9999,-9999,38.083383870967744,1.0,355.55450432795703,0.9912634408602151,390.595,1.0,7.289,7.955,9.284,10.99,12.565,14.044,1.0,1.0,1.0,1.0,1.0,1.0,11.299,11.149,10.679,8.493,7.231,11.516,1.0,1.0,1.0,1.0,1.0,1.0,-7.67137,1.0,15.0954,0.997312,17.3471,0.335709,5.7117,1.0,6.56371,0.543256,0.478176,0.99664,0.0133139,0.472081,0.476837,0.488947,0.994624,0.995296,0.99328,0.573686,0.570709,0.575587,0.599706,0.0979946,0.0981257,0.100103,0.106134,0.382969,0.38059,0.38767,0.398089,0.0219763,0.0193608,0.0220662,0.0259597,-9999,-9999
200901,11.968,1.0,236.541,160.174,1.0,271.508,1.0,9.658,1.0,87.676,1.0,1.012,0.129704,2.546,0.993952,0.30884787469070346,0.9939516129032258,27.84151047201139,0.9905913978494625,297.59563924731185,1.0,-9999,-9999,43.129804569892485,1.0,361.219893058191,0.9905913978494625,385.077,1.0,7.237,7.594,8.051,9.011,10.034,11.357,1.0,1.0,1.0,1.0,1.0,1.0,14.195,14.438,14.614,8.902,7.444,11.782,1.0,1.0,1.0,1.0,1.0,1.0,-3.48678,1.0,15.642,0.999328,19.375,0.199359,8.66273,0.999328,10.7301,0.453276,0.383948,0.987231,0.00955112,0.372679,0.380225,0.402273,0.991935,0.991263,0.981183,0.37281,0.375218,0.379944,0.385494,-0.0106572,-0.0270554,-0.0076162,0.00590491,0.300501,0.291561,0.303515,0.353648,0.027123,0.0227729,0.024435,0.038487,-9999,-9999
200902,12.849,1.0,291.951,212.211,1.0,265.344,1.0,11.961,1.0,87.537,1.0,0.708,1.0,2.656,1.0,0.31340431547619046,1.0,53.98248177083333,1.0,396.06507730654755,1.0,-9999,-9999,53.76046644345238,1.0,368.7797415178572,1.0,375.605,1.0,9.039,9.223,9.278,9.71,10.314,11.458,1.0,1.0,1.0,1.0,1.0,1.0,12.673,13.644,15.713,9.646,7.443,11.815,1.0,1.0,1.0,1.0,1.0,1.0,1.68061,1.0,20.9657,1.0,24.7015,0.222211,23.4261,1.0,27.6004,0.570849,0.305393,0.997768,0.0122103,0.273346,0.296748,0.386588,1.0,0.997768,0.982143,0.590822,0.560394,0.581556,0.664375,0.286245,0.237467,0.281602,0.288314,0.238739,0.250388,0.258456,0.364633,0.148462,0.150026,0.156478,0.166158,-9999,-9999
200903,15.153,1.0,362.614,254.65,1.0,275.599,1.0,14.294,1.0,87.319,1.0,0.098,1.0,2.757,1.0,0.28939677419354837,1.0,78.19043743279569,1.0,488.42148830645164,1.0,-9999,-9999,60.693575134408604,1.0,390.3383948252688,1.0,384.812,0.999328,15.277,15.177,14.641,14.298,14.083,15.062,1.0,1.0,1.0,1.0,1.0,1.0,5.602,8.116,11.786,9.175,7.18,11.422,1.0,1.0,1.0,1.0,1.0,1.0,5.90971,1.0,18.2403,0.999328,19.1815,0.212508,50.3697,1.0,52.9688,0.5655,-0.138368,0.995296,0.011494,-0.156596,-0.145562,-0.0712891,0.995968,0.994624,0.989247,0.45564,0.432483,0.447284,0.511468,0.596198,0.586739,0.589978,0.593231,0.439536,0.424605,0.443137,0.572613,0.642529,0.628735,0.639691,0.647131,-9999,-9999
200904,17.228,1.0,425.849,307.329,0.986111,278.886,1.0,17.104,1.0,87.279,1.0,0.152,1.0,3.048,1.0,0.36482430555555545,1.0,107.95220152777779,1.0,617.8342439583334,1.0,-9999,-9999,73.86021819444444,1.0,414.87942562500007,1.0,389.852,1.0,21.178,20.448,19.331,18.393,17.693,18.602,1.0,1.0,1.0,1.0,1.0,1.0,3.99,5.596,9.318,7.736,6.671,10.666,1.0,1.0,1.0,1.0,1.0,1.0,11.3491,1.0,13.1813,1.0,13.8456,0.212374,78.8363,1.0,82.8097,0.645399,0.0845553,0.994444,0.0100559,0.0719375,0.0804932,0.130572,0.996528,0.994444,0.961111,0.395617,0.385899,0.39405,0.442885,0.311264,0.307935,0.312818,0.315326,0.511798,0.4942,0.51095,0.543937,0.394235,0.389759,0.395558,0.410547,-9999,-9999
200905,23.771,1.0,465.804,308.222,1.0,326.551,1.0,23.933,1.0,87.324,1.0,0.754,1.0,2.169,1.0,0.2637064516129033,1.0,113.00105450268818,1.0,589.8180142473117,1.0,92.69893830645162,1.0,69.03945376344087,1.0,451.84219052419354,1.0,386.822,1.0,27.62,26.801,25.321,24.075,22.965,23.866,1.0,1.0,1.0,1.0,1.0,1.0,4.506,5.477,8.256,6.804,5.901,9.468,1.0,1.0,1.0,1.0,1.0,1.0,12.6059,1.0,24.4044,1.0,25.904,0.244353,70.092,1.0,74.3991,0.441016,0.163109,0.994624,0.0141627,0.109289,0.120471,0.156097,1.0,1.0,0.995968,0.698349,0.665675,0.683435,0.695979,0.534554,0.528913,0.546276,0.563876,0.695815,0.823472,0.930507,0.999674,0.535326,0.648222,0.701491,0.730467,-9999,-9999
200906,25.076,1.0,480.873,313.764,1.0,341.985,1.0,24.85,1.0,87.249,1.0,0.305,1.0,2.289,1.0,0.29441208333333335,1.0,118.73546618055556,1.0,602.1810518750001,1.0,91.33566791666665,1.0,68.47614979166666,1.0,467.67394111111116,1.0,383.662,1.0,30.895,29.88,28.312,26.897,25.632,26.561,1.0,1.0,1.0,1.0,1.0,1.0,2.973,4.325,7.817,6.391,5.495,8.892,1.0,1.0,1.0,1.0,1.0,1.0,13.3618,1.0,17.1646,0.999306,17.4668,0.381779,86.2371,1.0,87.7555,0.584292,0.455389,0.992361,0.0228081,0.427764,0.451723,0.480868,0.997222,0.99375,0.975694,0.955688,0.932123,0.939507,0.942693,0.501057,0.453782,0.499092,0.513416,0.640339,0.645882,0.683092,0.71361,0.401063,0.412002,0.431589,0.443284,-9999,-9999
200907,27.419,1.0,472.581,277.081,1.0,383.686,1.0,21.433,1.0,87.601,1.0,3.064,1.0,1.803,0.998656,0.24290404369709448,0.9986559139784946,143.7062758736559,1.0,532.9326215053765,1.0,57.37042258064516,1.0,52.376169623655905,1.0,464.30338333333333,1.0,389.853,1.0,27.332,27.326,26.942,26.418,25.877,27.153,1.0,1.0,1.0,1.0,1.0,1.0,7.672,8.717,10.564,6.89,5.391,8.757,1.0,1.0,1.0,1.0,1.0,1.0,10.1816,1.0,79.7908,0.997984,95.7308,0.826304,30.7301,1.0,36.8692,0.698079,-0.759056,0.989919,0.0480319,-0.837407,-0.766843,-0.570948,0.994624,0.990591,0.949597,3.01172,2.96462,3.00692,3.07366,3.77856,3.69087,3.77786,3.80494,3.39916,3.31486,3.47272,3.57354,4.12394,4.03012,4.12394,4.18787,-9999,-9999
200908,27.565,1.0,440.704,279.244,1.0,369.772,1.0,25.589,1.0,87.579,1.0,0.705,1.0,1.95,1.0,0.2639407258064516,1.0,121.3802124327957,1.0,533.4217815860214,1.0,58.05590524193548,1.0,51.95371659946237,1.0,474.90985497311834,1.0,383.976,0.998656,29.812,29.46,28.652,27.916,27.162,28.39,1.0,1.0,1.0,1.0,1.0,1.0,3.928,4.707,7.864,6.34,5.313,8.577,1.0,1.0,1.0,1.0,1.0,1.0,10.0206,1.0,28.7232,0.993952,32.9458,0.547809,67.7946,0.999328,77.761,0.610709,0.72193,0.983199,0.0215024,0.67613,0.704042,0.741904,0.993952,0.983199,0.972446,1.09395,1.07815,1.09571,1.17421,0.369902,0.381482,0.409687,0.445978,1.02487,0.98879,1.03699,1.0714,0.479158,0.480201,0.501462,0.534865,-9999,-9999
200909,25.04,0.8625,386.833,220.198,0.864583,349.061,0.8625,21.979,0.8625,87.449,0.840972,0.483,0.840972,2.079,0.840972,0.3000329868421052,0.8263888888888888,95.01510514473685,0.8263888888888888,489.4748244736842,0.8263888888888888,58.4685862368421,0.8263888888888888,48.73351611403508,0.8263888888888888,457.57740971052635,0.8263888888888888,383.844,0.861806,26.035,26.069,25.922,25.811,25.599,26.94,0.861806,0.861806,0.861806,0.861806,0.861806,0.901389,4.205,5.003,7.91,6.365,5.338,8.644,0.861806,0.861806,0.861806,0.861806,0.861806,0.861806,6.42464,0.861806,20.3742,0.860417,23.5711,0.40491,58.114,0.861806,67.2327,0.496481,0.30888,0.844444,0.0122415,0.245985,0.30888,0.314344,0.770833,0.844444,0.852083,0.679845,0.596282,0.626056,0.666522,0.370847,0.303723,0.316204,0.365216,0.700057,0.535956,0.68979,0.716496,0.298198,0.276255,0.297767,0.308663,-9999,-9999
200910,18.471,1.0,317.79,218.102,1.0,303.532,1.0,15.796,1.0,87.202,1.0,0.016,1.0,2.206,1.0,0.28313420698924735,1.0,61.44428911290323,1.0,420.91549852150536,1.0,60.885475806451616,1.0,46.92195013440861,1.0,412.3555874327957,1.0,383.82,1.0,19.473,20.345,21.214,22.176,22.819,24.429,1.0,1.0,1.0,1.0,1.0,1.0,3.752,4.179,8.011,6.514,5.364,8.762,1.0,1.0,1.0,1.0,1.0,1.0,-2.35758,1.0,5.85454,1.0,6.7317,0.231689,49.6337,1.0,57.0702,0.491179,0.128754,0.987231,0.00950852,0.12302,0.128079,0.169741,0.994624,0.986559,0.974462,0.137792,0.136346,0.139476,0.15165,0.00896945,-0.0105068,0.00896945,0.0120408,0.176881,0.173532,0.179198,0.188138,0.0627547,0.0570239,0.0627547,0.0778873,-9999,-9999
200911,16.443,1.0,253.126,166.532,1.0,290.938,1.0,14.406,1.0,87.426,0.990278,0.135,1.0,2.581,0.992361,0.33028329204204204,0.992361111111111,26.186435347222226,1.0,323.23679375000006,1.0,52.81031291666667,1.0,39.52173708333333,1.0,390.6490720833334,1.0,390.138,1.0,13.512,14.455,15.325,16.625,17.75,19.682,1.0,1.0,1.0,1.0,1.0,1.0,4.307,4.416,8.326,6.924,5.568,9.108,1.0,1.0,1.0,1.0,1.0,1.0,-3.74838,1.0,3.95924,1.0,5.03206,0.107674,19.5935,1.0,24.9028,0.466229,0.0522714,0.999306,0.00823691,0.0475627,0.0513354,0.0565632,1.0,0.999306,0.988889,0.164052,0.151731,0.162237,0.181815,0.111639,0.105052,0.109861,0.125252,0.113354,0.122246,0.164295,0.209789,0.0754077,0.0840787,0.113388,0.138187,-9999,-9999
200912,8.712,1.0,220.264,137.626,1.0,268.73,1.0,6.785,1.0,87.404,0.977823,0.434,1.0,2.47,0.977151,0.30419941919175225,0.9771505376344085,25.779439852150542,1.0,258.29503124999997,1.0,41.520650806451606,1.0,32.41619899193549,1.0,347.25671848118276,1.0,392.219,0.995968,4.9,6.165,7.839,9.957,11.849,13.828,1.0,1.0,1.0,1.0,1.0,1.0,7.426,6.063,9.105,7.595,5.925,9.626,1.0,1.0,1.0,1.0,1.0,1.0,-7.95019,1.0,8.87402,0.995968,11.2786,0.186934,15.5825,1.0,19.8049,0.471506,0.196859,0.998656,0.00996864,0.176742,0.196522,0.201534,0.999328,0.998656,0.998656,0.216876,0.200324,0.216876,0.226357,0.0190509,0.0200407,0.0238827,0.0316388,0.364733,0.332572,0.376055,0.430336,0.176738,0.17035,0.181992,0.205017,-9999,-9999
201001,10.61,0.977151,236.541,142.147,0.977823,288.654,0.977151,8.592,0.977151,87.385,0.927419,3.581,0.964382,2.59,0.918683,0.35207097267145443,0.9186827956989247,43.96881628068476,0.9643817204301075,263.4000222173772,0.9643817204301075,45.97941201550387,0.9643817204301075,33.770850723514215,0.9643817204301075,356.8875453116925,0.9643817204301075,395.548,0.977151,6.395,6.928,7.53,8.631,9.753,11.424,1.0,1.0,1.0,1.0,1.0,1.0,10.432,10.751,12.632,10.427,8.572,10.699,1.0,1.0,1.0,1.0,1.0,1.0,-2.67768,0.977151,12.9545,0.977151,16.1027,0.375275,14.3783,0.977151,17.8725,0.510476,0.235385,0.97043,0.0102131,0.230394,0.233778,0.240976,0.975806,0.968414,0.972446,0.236186,0.234017,0.236807,0.251013,-0.00708931,-0.00365268,0.00175718,0.00743769,0.427496,0.384761,0.398604,0.418707,0.0430074,0.0368996,0.0400668,0.0520052,-9999,-9999
201002,10.079,0.924107,291.951,153.713,0.924107,276.116,0.924107,7.171,0.924107,87.272,0.857143,1.723,0.869048,2.243,0.855655,0.28619589975845405,0.8169642857142857,60.544748512731495,0.8430059523809523,306.29400813657406,0.8430059523809523,48.66486565972222,0.8430059523809523,35.674577048611106,0.8430059523809523,356.9654260879629,0.8430059523809523,400.678,0.918155,7.033,7.514,7.984,8.633,9.28,10.606,0.944196,0.944196,0.944196,0.944196,0.944196,1.0,15.581,16.078,18.917,15.636,14.065,18.279,0.943452,0.943452,0.943452,0.943452,0.943452,0.943452,-5.01408,0.921875,24.5782,0.917411,30.5512,0.286234,24.6089,0.922619,30.5894,0.463345,0.263948,0.904018,0.0116045,0.257193,0.263948,0.295015,0.908482,0.904018,0.818452,0.409166,0.415687,0.430751,0.44059,0.147324,0.137486,0.150133,0.179991,0.438867,0.442782,0.451341,0.604569,0.178051,0.176536,0.180969,0.270726,-9999,-9999
201003,12.493,1.0,362.614,264.928,1.0,267.356,1.0,10.58,1.0,87.427,0.997984,0.516,1.0,2.907,1.0,0.34303958333333334,1.0,103.33133918010753,1.0,468.64006236559135,1.0,65.96693306451614,1.0,51.05659375000001,1.0,376.7802634408602,1.0,400.744,1.0,11.247,11.271,11.022,10.973,11.006,12.246,1.0,1.0,1.0,1.0,1.0,1.0,10.952,12.91,17.02,14.809,13.678,19.38,1.0,1.0,1.0,1.0,1.0,1.0,7.59235,1.0,36.4107,0.999328,41.4042,0.332152,47.838,1.0,54.3986,0.590804,-0.427809,0.989919,0.0166759,-0.436867,-0.426876,-0.382562,0.994624,0.991935,0.969758,0.916834,0.911658,0.916834,0.959124,1.34357,1.34269,1.34918,1.362,0.562353,0.518225,0.562353,0.651234,1.15767,1.13963,1.15767,1.21913,-9999,-9999
201004,15.814,1.0,425.849,296.383,1.0,284.707,1.0,13.824,1.0,87.176,1.0,0.457,1.0,2.505,1.0,0.27739055555555553,1.0,121.91356625,1.0,556.2708091666667,1.0,72.16782874999998,1.0,55.91906548611111,1.0,402.273733125,1.0,387.236,0.995833,18.164,17.773,17.005,16.42,15.866,17.01,1.0,1.0,1.0,1.0,1.0,1.0,5.255,7.141,10.907,10.142,10.242,15.346,1.0,1.0,1.0,1.0,1.0,1.0,10.2978,1.0,36.9801,0.995833,39.8179,0.284006,66.4589,1.0,71.5588,0.541432,-0.731067,0.98125,0.0155534,-0.739216,-0.733328,-0.692355,0.981944,0.98125,0.977083,0.830818,0.835202,0.851223,0.877705,1.56568,1.56453,1.58606,1.61683,1.04192,1.01796,1.04192,1.07736,1.71252,1.68637,1.7002,1.72965,-9999,-9999
201005,20.713,1.0,465.804,360.621,1.0,291.125,1.0,21.646,1.0,86.917,1.0,0.0,1.0,2.58,1.0,0.29491068548387095,1.0,144.37960651881724,1.0,686.0605463709677,1.0,86.75757298387097,1.0,68.16970154569891,1.0,438.1772253360215,1.0,397.247,0.936828,25.344,24.094,22.654,21.418,20.3,21.436,1.0,1.0,1.0,1.0,1.0,1.0,3.532,5.638,9.246,7.798,6.886,10.522,1.0,1.0,1.0,1.0,1.0,1.0,17.444,1.0,24.8246,0.9375,26.439,0.203774,92.4989,1.0,98.5142,0.553678,-0.237694,0.915995,0.0167619,-0.253913,-0.244028,-0.233246,0.924059,0.918683,0.911962,0.830518,0.831948,0.850259,0.875152,1.07227,1.07316,1.09842,1.1325,0.721264,0.718866,0.783863,0.813114,1.054,1.05449,1.11609,1.13611,-9999,-9999
201006,27.211,1.0,480.873,354.602,1.0,334.004,1.0,30.99,1.0,87.093,1.0,0.0,1.0,2.464,1.0,0.3028721527777778,1.0,136.78368277777778,1.0,683.7586575694445,1.0,89.07878000000001,1.0,68.41919458333335,1.0,482.4143318055556,1.0,399.452,1.0,33.341,31.809,29.64,27.937,26.301,27.464,1.0,1.0,1.0,1.0,1.0,1.0,2.662,3.343,7.677,6.619,5.844,8.924,1.0,1.0,1.0,1.0,1.0,1.0,16.3777,1.0,14.7813,0.997222,16.5643,0.2056,92.5915,1.0,103.76,0.531303,0.0176053,0.990972,0.0134366,0.014679,0.0163415,0.0181612,0.997917,0.992361,0.996528,0.588692,0.586103,0.603987,0.623492,0.572271,0.570172,0.585875,0.605677,0.803245,0.721665,0.785012,0.838195,0.689909,0.64746,0.68695,0.719421,-9999,-9999
